gen,nd_rank,GDP,GHG,theta_filename,A_filename
26,2,55.5105,917.448,gen0026_theta_nd_0002.npy,gen0026_A_nd_0002.npy
26,3,57.1743,918.636,gen0026_theta_nd_0003.npy,gen0026_A_nd_0003.npy
26,4,45.1899,900.944,gen0026_theta_nd_0004.npy,gen0026_A_nd_0004.npy
26,5,45.621,903.632,gen0026_theta_nd_0005.npy,gen0026_A_nd_0005.npy
26,6,58.1335,920.36,gen0026_theta_nd_0006.npy,gen0026_A_nd_0006.npy
26,7,57.899,918.903,gen0026_theta_nd_0007.npy,gen0026_A_nd_0007.npy
26,8,49.934,907.935,gen0026_theta_nd_0008.npy,gen0026_A_nd_0008.npy
26,9,54.2155,914.555,gen0026_theta_nd_0009.npy,gen0026_A_nd_0009.npy
26,10,52.6752,912.101,gen0026_theta_nd_0010.npy,gen0026_A_nd_0010.npy
26,11,45.7275,904.897,gen0026_theta_nd_0011.npy,gen0026_A_nd_0011.npy
26,12,49.9847,908.275,gen0026_theta_nd_0012.npy,gen0026_A_nd_0012.npy
26,13,55.4641,917.303,gen0026_theta_nd_0013.npy,gen0026_A_nd_0013.npy
26,14,48.8715,905.766,gen0026_theta_nd_0014.npy,gen0026_A_nd_0014.npy
26,15,53.4948,913.513,gen0026_theta_nd_0015.npy,gen0026_A_nd_0015.npy
26,16,52.7631,913.045,gen0026_theta_nd_0016.npy,gen0026_A_nd_0016.npy
26,17,56.4933,918.39,gen0026_theta_nd_0017.npy,gen0026_A_nd_0017.npy
26,18,54.8601,916.507,gen0026_theta_nd_0018.npy,gen0026_A_nd_0018.npy
26,19,51.3515,910.065,gen0026_theta_nd_0019.npy,gen0026_A_nd_0019.npy
26,20,49.2174,905.99,gen0026_theta_nd_0020.npy,gen0026_A_nd_0020.npy
27,0,54.2563,916.33,gen0027_theta_nd_0000.npy,gen0027_A_nd_0000.npy
27,1,55.5105,917.448,gen0027_theta_nd_0001.npy,gen0027_A_nd_0001.npy
27,2,57.1743,918.636,gen0027_theta_nd_0002.npy,gen0027_A_nd_0002.npy
27,3,45.1899,900.944,gen0027_theta_nd_0003.npy,gen0027_A_nd_0003.npy
27,4,58.1335,920.36,gen0027_theta_nd_0004.npy,gen0027_A_nd_0004.npy
27,5,57.899,918.903,gen0027_theta_nd_0005.npy,gen0027_A_nd_0005.npy
27,6,54.2155,914.555,gen0027_theta_nd_0006.npy,gen0027_A_nd_0006.npy
27,7,52.6752,912.101,gen0027_theta_nd_0007.npy,gen0027_A_nd_0007.npy
27,8,49.9847,908.275,gen0027_theta_nd_0008.npy,gen0027_A_nd_0008.npy
27,9,55.4641,917.303,gen0027_theta_nd_0009.npy,gen0027_A_nd_0009.npy
27,10,48.8715,905.766,gen0027_theta_nd_0010.npy,gen0027_A_nd_0010.npy
27,11,53.4948,913.513,gen0027_theta_nd_0011.npy,gen0027_A_nd_0011.npy
27,12,54.8601,916.507,gen0027_theta_nd_0012.npy,gen0027_A_nd_0012.npy
27,13,49.2174,905.99,gen0027_theta_nd_0013.npy,gen0027_A_nd_0013.npy
27,14,55.3401,916.564,gen0027_theta_nd_0014.npy,gen0027_A_nd_0014.npy
27,15,56.88,917.854,gen0027_theta_nd_0015.npy,gen0027_A_nd_0015.npy
27,16,49.9375,906.682,gen0027_theta_nd_0016.npy,gen0027_A_nd_0016.npy
27,17,52.0096,909.951,gen0027_theta_nd_0017.npy,gen0027_A_nd_0017.npy
27,18,54.7298,916.351,gen0027_theta_nd_0018.npy,gen0027_A_nd_0018.npy
27,19,45.8795,902.013,gen0027_theta_nd_0019.npy,gen0027_A_nd_0019.npy
27,20,47.9959,902.66,gen0027_theta_nd_0020.npy,gen0027_A_nd_0020.npy
27,21,52.7798,912.703,gen0027_theta_nd_0021.npy,gen0027_A_nd_0021.npy
27,22,50.7437,909.918,gen0027_theta_nd_0022.npy,gen0027_A_nd_0022.npy
27,23,52.5679,911.121,gen0027_theta_nd_0023.npy,gen0027_A_nd_0023.npy
28,0,57.1743,918.636,gen0028_theta_nd_0000.npy,gen0028_A_nd_0000.npy
28,1,58.1335,920.36,gen0028_theta_nd_0001.npy,gen0028_A_nd_0001.npy
28,2,57.899,918.903,gen0028_theta_nd_0002.npy,gen0028_A_nd_0002.npy
28,3,54.2155,914.555,gen0028_theta_nd_0003.npy,gen0028_A_nd_0003.npy
28,4,49.9847,908.275,gen0028_theta_nd_0004.npy,gen0028_A_nd_0004.npy
28,5,48.8715,905.766,gen0028_theta_nd_0005.npy,gen0028_A_nd_0005.npy
28,6,49.2174,905.99,gen0028_theta_nd_0006.npy,gen0028_A_nd_0006.npy
28,7,56.88,917.854,gen0028_theta_nd_0007.npy,gen0028_A_nd_0007.npy
28,8,49.9375,906.682,gen0028_theta_nd_0008.npy,gen0028_A_nd_0008.npy
28,9,52.0096,909.951,gen0028_theta_nd_0009.npy,gen0028_A_nd_0009.npy
28,10,47.9959,902.66,gen0028_theta_nd_0010.npy,gen0028_A_nd_0010.npy
28,11,52.7798,912.703,gen0028_theta_nd_0011.npy,gen0028_A_nd_0011.npy
28,12,50.7437,909.918,gen0028_theta_nd_0012.npy,gen0028_A_nd_0012.npy
28,13,55.8523,916.012,gen0028_theta_nd_0013.npy,gen0028_A_nd_0013.npy
28,14,54.1126,914.216,gen0028_theta_nd_0014.npy,gen0028_A_nd_0014.npy
28,15,52.6869,910.981,gen0028_theta_nd_0015.npy,gen0028_A_nd_0015.npy
28,16,57.9902,919.92,gen0028_theta_nd_0016.npy,gen0028_A_nd_0016.npy
28,17,49.9712,907.865,gen0028_theta_nd_0017.npy,gen0028_A_nd_0017.npy
28,18,57.5364,918.832,gen0028_theta_nd_0018.npy,gen0028_A_nd_0018.npy
28,19,54.443,915.951,gen0028_theta_nd_0019.npy,gen0028_A_nd_0019.npy
28,20,46.4956,901.581,gen0028_theta_nd_0020.npy,gen0028_A_nd_0020.npy
28,21,56.494,916.684,gen0028_theta_nd_0021.npy,gen0028_A_nd_0021.npy
28,22,48.3847,904.071,gen0028_theta_nd_0022.npy,gen0028_A_nd_0022.npy
28,23,46.0135,900.248,gen0028_theta_nd_0023.npy,gen0028_A_nd_0023.npy
28,24,53.7117,912.993,gen0028_theta_nd_0024.npy,gen0028_A_nd_0024.npy
29,0,57.1743,918.636,gen0029_theta_nd_0000.npy,gen0029_A_nd_0000.npy
29,1,58.1335,920.36,gen0029_theta_nd_0001.npy,gen0029_A_nd_0001.npy
29,2,57.899,918.903,gen0029_theta_nd_0002.npy,gen0029_A_nd_0002.npy
29,3,48.8715,905.766,gen0029_theta_nd_0003.npy,gen0029_A_nd_0003.npy
29,4,49.2174,905.99,gen0029_theta_nd_0004.npy,gen0029_A_nd_0004.npy
29,5,56.88,917.854,gen0029_theta_nd_0005.npy,gen0029_A_nd_0005.npy
29,6,52.0096,909.951,gen0029_theta_nd_0006.npy,gen0029_A_nd_0006.npy
29,7,52.7798,912.703,gen0029_theta_nd_0007.npy,gen0029_A_nd_0007.npy
29,8,55.8523,916.012,gen0029_theta_nd_0008.npy,gen0029_A_nd_0008.npy
29,9,54.1126,914.216,gen0029_theta_nd_0009.npy,gen0029_A_nd_0009.npy
29,10,52.6869,910.981,gen0029_theta_nd_0010.npy,gen0029_A_nd_0010.npy
29,11,57.9902,919.92,gen0029_theta_nd_0011.npy,gen0029_A_nd_0011.npy
29,12,57.5364,918.832,gen0029_theta_nd_0012.npy,gen0029_A_nd_0012.npy
29,13,56.494,916.684,gen0029_theta_nd_0013.npy,gen0029_A_nd_0013.npy
29,14,48.3847,904.071,gen0029_theta_nd_0014.npy,gen0029_A_nd_0014.npy
29,15,53.7117,912.993,gen0029_theta_nd_0015.npy,gen0029_A_nd_0015.npy
29,16,48.6126,904.369,gen0029_theta_nd_0016.npy,gen0029_A_nd_0016.npy
29,17,48.0256,900.865,gen0029_theta_nd_0017.npy,gen0029_A_nd_0017.npy
29,18,54.2439,914.309,gen0029_theta_nd_0018.npy,gen0029_A_nd_0018.npy
29,19,53.9516,914.174,gen0029_theta_nd_0019.npy,gen0029_A_nd_0019.npy
29,20,46.3684,898.313,gen0029_theta_nd_0020.npy,gen0029_A_nd_0020.npy
29,21,51.8318,909.402,gen0029_theta_nd_0021.npy,gen0029_A_nd_0021.npy
29,22,56.7059,917.618,gen0029_theta_nd_0022.npy,gen0029_A_nd_0022.npy
29,23,54.529,914.507,gen0029_theta_nd_0023.npy,gen0029_A_nd_0023.npy
29,24,50.1192,906.273,gen0029_theta_nd_0024.npy,gen0029_A_nd_0024.npy
29,25,55.6767,915.233,gen0029_theta_nd_0025.npy,gen0029_A_nd_0025.npy
30,0,57.1743,918.636,gen0030_theta_nd_0000.npy,gen0030_A_nd_0000.npy
30,1,58.1335,920.36,gen0030_theta_nd_0001.npy,gen0030_A_nd_0001.npy
30,2,57.899,918.903,gen0030_theta_nd_0002.npy,gen0030_A_nd_0002.npy
30,3,48.8715,905.766,gen0030_theta_nd_0003.npy,gen0030_A_nd_0003.npy
30,4,49.2174,905.99,gen0030_theta_nd_0004.npy,gen0030_A_nd_0004.npy
30,5,52.0096,909.951,gen0030_theta_nd_0005.npy,gen0030_A_nd_0005.npy
30,6,52.6869,910.981,gen0030_theta_nd_0006.npy,gen0030_A_nd_0006.npy
30,7,57.9902,919.92,gen0030_theta_nd_0007.npy,gen0030_A_nd_0007.npy
30,8,57.5364,918.832,gen0030_theta_nd_0008.npy,gen0030_A_nd_0008.npy
30,9,56.494,916.684,gen0030_theta_nd_0009.npy,gen0030_A_nd_0009.npy
30,10,48.3847,904.071,gen0030_theta_nd_0010.npy,gen0030_A_nd_0010.npy
30,11,53.7117,912.993,gen0030_theta_nd_0011.npy,gen0030_A_nd_0011.npy
30,12,48.6126,904.369,gen0030_theta_nd_0012.npy,gen0030_A_nd_0012.npy
30,13,48.0256,900.865,gen0030_theta_nd_0013.npy,gen0030_A_nd_0013.npy
30,14,46.3684,898.313,gen0030_theta_nd_0014.npy,gen0030_A_nd_0014.npy
30,15,51.8318,909.402,gen0030_theta_nd_0015.npy,gen0030_A_nd_0015.npy
30,16,50.1192,906.273,gen0030_theta_nd_0016.npy,gen0030_A_nd_0016.npy
30,17,53.5155,911.084,gen0030_theta_nd_0017.npy,gen0030_A_nd_0017.npy
30,18,55.6854,915.228,gen0030_theta_nd_0018.npy,gen0030_A_nd_0018.npy
30,19,56.4229,915.464,gen0030_theta_nd_0019.npy,gen0030_A_nd_0019.npy
30,20,52.4395,910.641,gen0030_theta_nd_0020.npy,gen0030_A_nd_0020.npy
30,21,54.7416,913.545,gen0030_theta_nd_0021.npy,gen0030_A_nd_0021.npy
30,22,56.9042,917.165,gen0030_theta_nd_0022.npy,gen0030_A_nd_0022.npy
30,23,50.7289,908.382,gen0030_theta_nd_0023.npy,gen0030_A_nd_0023.npy
30,24,49.2962,906.004,gen0030_theta_nd_0024.npy,gen0030_A_nd_0024.npy
30,25,56.7522,917.083,gen0030_theta_nd_0025.npy,gen0030_A_nd_0025.npy
30,26,54.0414,913.311,gen0030_theta_nd_0026.npy,gen0030_A_nd_0026.npy
30,27,48.4206,904.111,gen0030_theta_nd_0027.npy,gen0030_A_nd_0027.npy
30,28,51.3328,909.367,gen0030_theta_nd_0028.npy,gen0030_A_nd_0028.npy
31,0,58.1335,920.36,gen0031_theta_nd_0000.npy,gen0031_A_nd_0000.npy
31,1,57.899,918.903,gen0031_theta_nd_0001.npy,gen0031_A_nd_0001.npy
31,2,52.6869,910.981,gen0031_theta_nd_0002.npy,gen0031_A_nd_0002.npy
31,3,57.9902,919.92,gen0031_theta_nd_0003.npy,gen0031_A_nd_0003.npy
31,4,48.0256,900.865,gen0031_theta_nd_0004.npy,gen0031_A_nd_0004.npy
31,5,46.3684,898.313,gen0031_theta_nd_0005.npy,gen0031_A_nd_0005.npy
31,6,53.5155,911.084,gen0031_theta_nd_0006.npy,gen0031_A_nd_0006.npy
31,7,56.4229,915.464,gen0031_theta_nd_0007.npy,gen0031_A_nd_0007.npy
31,8,54.7416,913.545,gen0031_theta_nd_0008.npy,gen0031_A_nd_0008.npy
31,9,54.3676,912.543,gen0031_theta_nd_0009.npy,gen0031_A_nd_0009.npy
31,10,51.289,906.005,gen0031_theta_nd_0010.npy,gen0031_A_nd_0010.npy
31,11,56.003,914.676,gen0031_theta_nd_0011.npy,gen0031_A_nd_0011.npy
31,12,56.753,916.342,gen0031_theta_nd_0012.npy,gen0031_A_nd_0012.npy
31,13,52.5802,909.112,gen0031_theta_nd_0013.npy,gen0031_A_nd_0013.npy
31,14,57.6102,917.86,gen0031_theta_nd_0014.npy,gen0031_A_nd_0014.npy
31,15,57.0919,916.99,gen0031_theta_nd_0015.npy,gen0031_A_nd_0015.npy
31,16,57.2977,917.17,gen0031_theta_nd_0016.npy,gen0031_A_nd_0016.npy
31,17,48.7972,901.747,gen0031_theta_nd_0017.npy,gen0031_A_nd_0017.npy
31,18,49.4875,903.653,gen0031_theta_nd_0018.npy,gen0031_A_nd_0018.npy
31,19,54.7504,914.464,gen0031_theta_nd_0019.npy,gen0031_A_nd_0019.npy
32,0,48.0256,900.865,gen0032_theta_nd_0000.npy,gen0032_A_nd_0000.npy
32,1,46.3684,898.313,gen0032_theta_nd_0001.npy,gen0032_A_nd_0001.npy
32,2,53.5155,911.084,gen0032_theta_nd_0002.npy,gen0032_A_nd_0002.npy
32,3,54.7416,913.545,gen0032_theta_nd_0003.npy,gen0032_A_nd_0003.npy
32,4,54.3676,912.543,gen0032_theta_nd_0004.npy,gen0032_A_nd_0004.npy
32,5,51.289,906.005,gen0032_theta_nd_0005.npy,gen0032_A_nd_0005.npy
32,6,56.003,914.676,gen0032_theta_nd_0006.npy,gen0032_A_nd_0006.npy
32,7,48.7972,901.747,gen0032_theta_nd_0007.npy,gen0032_A_nd_0007.npy
32,8,57.2523,915.435,gen0032_theta_nd_0008.npy,gen0032_A_nd_0008.npy
32,9,58.1743,915.961,gen0032_theta_nd_0009.npy,gen0032_A_nd_0009.npy
32,10,57.1468,915.226,gen0032_theta_nd_0010.npy,gen0032_A_nd_0010.npy
32,11,55.352,914.631,gen0032_theta_nd_0011.npy,gen0032_A_nd_0011.npy
32,12,58.6203,919.231,gen0032_theta_nd_0012.npy,gen0032_A_nd_0012.npy
32,13,55.1494,914.529,gen0032_theta_nd_0013.npy,gen0032_A_nd_0013.npy
32,14,50.1273,902.512,gen0032_theta_nd_0014.npy,gen0032_A_nd_0014.npy
32,15,59.4547,919.831,gen0032_theta_nd_0015.npy,gen0032_A_nd_0015.npy
32,16,52.7029,908.575,gen0032_theta_nd_0016.npy,gen0032_A_nd_0016.npy
32,17,54.894,913.844,gen0032_theta_nd_0017.npy,gen0032_A_nd_0017.npy
32,18,58.2375,917.927,gen0032_theta_nd_0018.npy,gen0032_A_nd_0018.npy
33,0,48.0256,900.865,gen0033_theta_nd_0000.npy,gen0033_A_nd_0000.npy
33,1,46.3684,898.313,gen0033_theta_nd_0001.npy,gen0033_A_nd_0001.npy
33,2,53.5155,911.084,gen0033_theta_nd_0002.npy,gen0033_A_nd_0002.npy
33,3,54.7416,913.545,gen0033_theta_nd_0003.npy,gen0033_A_nd_0003.npy
33,4,54.3676,912.543,gen0033_theta_nd_0004.npy,gen0033_A_nd_0004.npy
33,5,51.289,906.005,gen0033_theta_nd_0005.npy,gen0033_A_nd_0005.npy
33,6,56.003,914.676,gen0033_theta_nd_0006.npy,gen0033_A_nd_0006.npy
33,7,48.7972,901.747,gen0033_theta_nd_0007.npy,gen0033_A_nd_0007.npy
33,8,57.2523,915.435,gen0033_theta_nd_0008.npy,gen0033_A_nd_0008.npy
33,9,58.1743,915.961,gen0033_theta_nd_0009.npy,gen0033_A_nd_0009.npy
33,10,57.1468,915.226,gen0033_theta_nd_0010.npy,gen0033_A_nd_0010.npy
33,11,58.6203,919.231,gen0033_theta_nd_0011.npy,gen0033_A_nd_0011.npy
33,12,50.1273,902.512,gen0033_theta_nd_0012.npy,gen0033_A_nd_0012.npy
33,13,59.4547,919.831,gen0033_theta_nd_0013.npy,gen0033_A_nd_0013.npy
33,14,52.7029,908.575,gen0033_theta_nd_0014.npy,gen0033_A_nd_0014.npy
33,15,54.894,913.844,gen0033_theta_nd_0015.npy,gen0033_A_nd_0015.npy
33,16,58.2375,917.927,gen0033_theta_nd_0016.npy,gen0033_A_nd_0016.npy
33,17,49.9276,902.185,gen0033_theta_nd_0017.npy,gen0033_A_nd_0017.npy
33,18,55.4192,914.426,gen0033_theta_nd_0018.npy,gen0033_A_nd_0018.npy
33,19,53.3899,910.418,gen0033_theta_nd_0019.npy,gen0033_A_nd_0019.npy
33,20,58.2404,918.754,gen0033_theta_nd_0020.npy,gen0033_A_nd_0020.npy
33,21,54.6077,912.758,gen0033_theta_nd_0021.npy,gen0033_A_nd_0021.npy
33,22,51.4344,907.611,gen0033_theta_nd_0022.npy,gen0033_A_nd_0022.npy
33,23,52.0235,908.372,gen0033_theta_nd_0023.npy,gen0033_A_nd_0023.npy
33,24,47.0177,900.584,gen0033_theta_nd_0024.npy,gen0033_A_nd_0024.npy
33,25,50.9016,905.646,gen0033_theta_nd_0025.npy,gen0033_A_nd_0025.npy
34,0,46.3684,898.313,gen0034_theta_nd_0000.npy,gen0034_A_nd_0000.npy
34,1,53.5155,911.084,gen0034_theta_nd_0001.npy,gen0034_A_nd_0001.npy
34,2,51.289,906.005,gen0034_theta_nd_0002.npy,gen0034_A_nd_0002.npy
34,3,48.7972,901.747,gen0034_theta_nd_0003.npy,gen0034_A_nd_0003.npy
34,4,57.2523,915.435,gen0034_theta_nd_0004.npy,gen0034_A_nd_0004.npy
34,5,58.1743,915.961,gen0034_theta_nd_0005.npy,gen0034_A_nd_0005.npy
34,6,57.1468,915.226,gen0034_theta_nd_0006.npy,gen0034_A_nd_0006.npy
34,7,58.6203,919.231,gen0034_theta_nd_0007.npy,gen0034_A_nd_0007.npy
34,8,50.1273,902.512,gen0034_theta_nd_0008.npy,gen0034_A_nd_0008.npy
34,9,59.4547,919.831,gen0034_theta_nd_0009.npy,gen0034_A_nd_0009.npy
34,10,52.7029,908.575,gen0034_theta_nd_0010.npy,gen0034_A_nd_0010.npy
34,11,58.2375,917.927,gen0034_theta_nd_0011.npy,gen0034_A_nd_0011.npy
34,12,49.9276,902.185,gen0034_theta_nd_0012.npy,gen0034_A_nd_0012.npy
34,13,53.3899,910.418,gen0034_theta_nd_0013.npy,gen0034_A_nd_0013.npy
34,14,58.2404,918.754,gen0034_theta_nd_0014.npy,gen0034_A_nd_0014.npy
34,15,51.4344,907.611,gen0034_theta_nd_0015.npy,gen0034_A_nd_0015.npy
34,16,56.0485,914.655,gen0034_theta_nd_0016.npy,gen0034_A_nd_0016.npy
34,17,52.2577,907.945,gen0034_theta_nd_0017.npy,gen0034_A_nd_0017.npy
34,18,55.8978,913.296,gen0034_theta_nd_0018.npy,gen0034_A_nd_0018.npy
34,19,48.6947,899.942,gen0034_theta_nd_0019.npy,gen0034_A_nd_0019.npy
34,20,58.8854,919.578,gen0034_theta_nd_0020.npy,gen0034_A_nd_0020.npy
34,21,53.1837,909.745,gen0034_theta_nd_0021.npy,gen0034_A_nd_0021.npy
34,22,50.9519,905.604,gen0034_theta_nd_0022.npy,gen0034_A_nd_0022.npy
34,23,54.1257,911.561,gen0034_theta_nd_0023.npy,gen0034_A_nd_0023.npy
34,24,50.8228,905.317,gen0034_theta_nd_0024.npy,gen0034_A_nd_0024.npy
34,25,55.1156,912.221,gen0034_theta_nd_0025.npy,gen0034_A_nd_0025.npy
34,26,56.2,914.9,gen0034_theta_nd_0026.npy,gen0034_A_nd_0026.npy
34,27,52.502,908.429,gen0034_theta_nd_0027.npy,gen0034_A_nd_0027.npy
34,28,53.4466,910.838,gen0034_theta_nd_0028.npy,gen0034_A_nd_0028.npy
34,29,55.1646,913.146,gen0034_theta_nd_0029.npy,gen0034_A_nd_0029.npy
34,30,53.2692,910.127,gen0034_theta_nd_0030.npy,gen0034_A_nd_0030.npy
35,0,46.3684,898.313,gen0035_theta_nd_0000.npy,gen0035_A_nd_0000.npy
35,1,51.289,906.005,gen0035_theta_nd_0001.npy,gen0035_A_nd_0001.npy
35,2,48.7972,901.747,gen0035_theta_nd_0002.npy,gen0035_A_nd_0002.npy
35,3,57.2523,915.435,gen0035_theta_nd_0003.npy,gen0035_A_nd_0003.npy
35,4,58.1743,915.961,gen0035_theta_nd_0004.npy,gen0035_A_nd_0004.npy
35,5,57.1468,915.226,gen0035_theta_nd_0005.npy,gen0035_A_nd_0005.npy
35,6,58.6203,919.231,gen0035_theta_nd_0006.npy,gen0035_A_nd_0006.npy
35,7,50.1273,902.512,gen0035_theta_nd_0007.npy,gen0035_A_nd_0007.npy
35,8,59.4547,919.831,gen0035_theta_nd_0008.npy,gen0035_A_nd_0008.npy
35,9,52.7029,908.575,gen0035_theta_nd_0009.npy,gen0035_A_nd_0009.npy
35,10,58.2375,917.927,gen0035_theta_nd_0010.npy,gen0035_A_nd_0010.npy
35,11,49.9276,902.185,gen0035_theta_nd_0011.npy,gen0035_A_nd_0011.npy
35,12,53.3899,910.418,gen0035_theta_nd_0012.npy,gen0035_A_nd_0012.npy
35,13,58.2404,918.754,gen0035_theta_nd_0013.npy,gen0035_A_nd_0013.npy
35,14,55.8978,913.296,gen0035_theta_nd_0014.npy,gen0035_A_nd_0014.npy
35,15,48.6947,899.942,gen0035_theta_nd_0015.npy,gen0035_A_nd_0015.npy
35,16,58.8854,919.578,gen0035_theta_nd_0016.npy,gen0035_A_nd_0016.npy
35,17,50.9519,905.604,gen0035_theta_nd_0017.npy,gen0035_A_nd_0017.npy
35,18,50.8228,905.317,gen0035_theta_nd_0018.npy,gen0035_A_nd_0018.npy
35,19,52.502,908.429,gen0035_theta_nd_0019.npy,gen0035_A_nd_0019.npy
35,20,53.2692,910.127,gen0035_theta_nd_0020.npy,gen0035_A_nd_0020.npy
35,21,55.5478,912.205,gen0035_theta_nd_0021.npy,gen0035_A_nd_0021.npy
35,22,53.3045,910.38,gen0035_theta_nd_0022.npy,gen0035_A_nd_0022.npy
35,23,51.8876,906.594,gen0035_theta_nd_0023.npy,gen0035_A_nd_0023.npy
35,24,56.3431,914.185,gen0035_theta_nd_0024.npy,gen0035_A_nd_0024.npy
35,25,54.2719,911.285,gen0035_theta_nd_0025.npy,gen0035_A_nd_0025.npy
35,26,51.9095,907.322,gen0035_theta_nd_0026.npy,gen0035_A_nd_0026.npy
35,27,50.0127,902.225,gen0035_theta_nd_0027.npy,gen0035_A_nd_0027.npy
35,28,53.2608,909.657,gen0035_theta_nd_0028.npy,gen0035_A_nd_0028.npy
35,29,53.0035,909.572,gen0035_theta_nd_0029.npy,gen0035_A_nd_0029.npy
35,30,53.5571,910.784,gen0035_theta_nd_0030.npy,gen0035_A_nd_0030.npy
35,31,52.402,907.816,gen0035_theta_nd_0031.npy,gen0035_A_nd_0031.npy
35,32,58.3827,919.152,gen0035_theta_nd_0032.npy,gen0035_A_nd_0032.npy
35,33,54.7852,911.739,gen0035_theta_nd_0033.npy,gen0035_A_nd_0033.npy
35,34,57.8799,915.868,gen0035_theta_nd_0034.npy,gen0035_A_nd_0034.npy
35,35,53.5472,910.519,gen0035_theta_nd_0035.npy,gen0035_A_nd_0035.npy
36,0,46.3684,898.313,gen0036_theta_nd_0000.npy,gen0036_A_nd_0000.npy
36,1,48.7972,901.747,gen0036_theta_nd_0001.npy,gen0036_A_nd_0001.npy
36,2,57.2523,915.435,gen0036_theta_nd_0002.npy,gen0036_A_nd_0002.npy
36,3,57.1468,915.226,gen0036_theta_nd_0003.npy,gen0036_A_nd_0003.npy
36,4,50.1273,902.512,gen0036_theta_nd_0004.npy,gen0036_A_nd_0004.npy
36,5,59.4547,919.831,gen0036_theta_nd_0005.npy,gen0036_A_nd_0005.npy
36,6,49.9276,902.185,gen0036_theta_nd_0006.npy,gen0036_A_nd_0006.npy
36,7,55.8978,913.296,gen0036_theta_nd_0007.npy,gen0036_A_nd_0007.npy
36,8,48.6947,899.942,gen0036_theta_nd_0008.npy,gen0036_A_nd_0008.npy
36,9,58.8854,919.578,gen0036_theta_nd_0009.npy,gen0036_A_nd_0009.npy
36,10,55.5478,912.205,gen0036_theta_nd_0010.npy,gen0036_A_nd_0010.npy
36,11,51.8876,906.594,gen0036_theta_nd_0011.npy,gen0036_A_nd_0011.npy
36,12,56.3431,914.185,gen0036_theta_nd_0012.npy,gen0036_A_nd_0012.npy
36,13,50.0127,902.225,gen0036_theta_nd_0013.npy,gen0036_A_nd_0013.npy
36,14,52.402,907.816,gen0036_theta_nd_0014.npy,gen0036_A_nd_0014.npy
36,15,53.2715,908.681,gen0036_theta_nd_0015.npy,gen0036_A_nd_0015.npy
36,16,58.4688,916.223,gen0036_theta_nd_0016.npy,gen0036_A_nd_0016.npy
36,17,47.2858,898.719,gen0036_theta_nd_0017.npy,gen0036_A_nd_0017.npy
36,18,54.2559,909.827,gen0036_theta_nd_0018.npy,gen0036_A_nd_0018.npy
36,19,51.6134,905.48,gen0036_theta_nd_0019.npy,gen0036_A_nd_0019.npy
36,20,53.681,909.144,gen0036_theta_nd_0020.npy,gen0036_A_nd_0020.npy
36,21,58.8563,918.806,gen0036_theta_nd_0021.npy,gen0036_A_nd_0021.npy
36,22,50.8308,903.446,gen0036_theta_nd_0022.npy,gen0036_A_nd_0022.npy
36,23,55.868,912.566,gen0036_theta_nd_0023.npy,gen0036_A_nd_0023.npy
36,24,54.902,910.505,gen0036_theta_nd_0024.npy,gen0036_A_nd_0024.npy
36,25,52.2283,906.734,gen0036_theta_nd_0025.npy,gen0036_A_nd_0025.npy
36,26,58.2531,915.667,gen0036_theta_nd_0026.npy,gen0036_A_nd_0026.npy
36,27,53.1178,908.022,gen0036_theta_nd_0027.npy,gen0036_A_nd_0027.npy
36,28,57.5773,915.582,gen0036_theta_nd_0028.npy,gen0036_A_nd_0028.npy
37,0,46.3684,898.313,gen0037_theta_nd_0000.npy,gen0037_A_nd_0000.npy
37,1,50.1273,902.512,gen0037_theta_nd_0001.npy,gen0037_A_nd_0001.npy
37,2,49.9276,902.185,gen0037_theta_nd_0002.npy,gen0037_A_nd_0002.npy
37,3,48.6947,899.942,gen0037_theta_nd_0003.npy,gen0037_A_nd_0003.npy
37,4,51.8876,906.594,gen0037_theta_nd_0004.npy,gen0037_A_nd_0004.npy
37,5,50.0127,902.225,gen0037_theta_nd_0005.npy,gen0037_A_nd_0005.npy
37,6,53.2715,908.681,gen0037_theta_nd_0006.npy,gen0037_A_nd_0006.npy
37,7,58.4688,916.223,gen0037_theta_nd_0007.npy,gen0037_A_nd_0007.npy
37,8,47.2858,898.719,gen0037_theta_nd_0008.npy,gen0037_A_nd_0008.npy
37,9,51.6134,905.48,gen0037_theta_nd_0009.npy,gen0037_A_nd_0009.npy
37,10,58.8563,918.806,gen0037_theta_nd_0010.npy,gen0037_A_nd_0010.npy
37,11,50.8308,903.446,gen0037_theta_nd_0011.npy,gen0037_A_nd_0011.npy
37,12,55.868,912.566,gen0037_theta_nd_0012.npy,gen0037_A_nd_0012.npy
37,13,54.902,910.505,gen0037_theta_nd_0013.npy,gen0037_A_nd_0013.npy
37,14,58.2531,915.667,gen0037_theta_nd_0014.npy,gen0037_A_nd_0014.npy
37,15,53.1178,908.022,gen0037_theta_nd_0015.npy,gen0037_A_nd_0015.npy
37,16,57.8253,915.531,gen0037_theta_nd_0016.npy,gen0037_A_nd_0016.npy
37,17,49.9224,901.555,gen0037_theta_nd_0017.npy,gen0037_A_nd_0017.npy
37,18,56.5348,913.086,gen0037_theta_nd_0018.npy,gen0037_A_nd_0018.npy
37,19,53.0974,907.623,gen0037_theta_nd_0019.npy,gen0037_A_nd_0019.npy
